,T-shirt,bag,belt,blazer,blouse,coat,dress,hat,jeans,legging,pants,scarf,shoe,shorts,skirt,socks,stocking,sunglass,sweater
56589.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
178288.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
181018.jpg,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
187420.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
146448.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
187625.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
104108.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18000.jpg,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42620.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
118766.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
87956.jpg,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
151212.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
187018.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
86144.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
70300.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
190705.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51918.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1435.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14690.jpg,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3606.jpg,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187577.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
99108.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
182123.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
186081.jpg,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
81466.jpg,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
59938.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55565.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35353.jpg,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
164607.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
172066.jpg,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
43053.jpg,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
144028.jpg,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2459.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
53715.jpg,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
194245.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
113128.jpg,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
190262.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
64851.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
81236.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
75902.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
121133.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31988.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
172814.jpg,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
57694.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103371.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
138420.jpg,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
185048.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
189066.jpg,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
190949.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
98965.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1495.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71395.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52375.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
140145.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
39385.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16480.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
166107.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
66709.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27621.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
186921.jpg,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
53324.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103483.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
157509.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
69905.jpg,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
101171.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
15155.jpg,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
140233.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183881.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
181429.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
33453.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
168468.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
120376.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
143974.jpg,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26249.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62605.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59715.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
73249.jpg,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
16901.jpg,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
159692.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
189489.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46873.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
187560.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
162724.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
99600.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
193690.jpg,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
119650.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
147254.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32751.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
172364.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
163537.jpg,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
79342.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
92878.jpg,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
181890.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
164745.jpg,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
135684.jpg,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
134101.jpg,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
183358.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
183366.jpg,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39947.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
138009.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5104.jpg,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
47030.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
19689.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
14721.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
116947.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114951.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9068.jpg,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
103062.jpg,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
186913.jpg,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19369.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
139163.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47188.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
129552.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34988.jpg,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
187150.jpg,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47978.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6347.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
191067.jpg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
177668.jpg,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
170613.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31697.jpg,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
75703.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
12910.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
182959.jpg,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
121499.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
141686.jpg,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
149585.jpg,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
111451.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
191108.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
16669.jpg,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6253.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
104589.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
104221.jpg,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
108117.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
76757.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
125865.jpg,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
166641.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
135835.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
140128.jpg,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40971.jpg,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
162156.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
184826.jpg,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
99557.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
168642.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
190993.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
81156.jpg,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
192518.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2474.jpg,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
105432.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
72917.jpg,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
23372.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
57599.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
71820.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
180169.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
90173.jpg,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
44720.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16464.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
46711.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
77130.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
180017.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
73832.jpg,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
192471.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
104101.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
27328.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21061.jpg,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
49251.jpg,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
80060.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
187624.jpg,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
171551.jpg,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
188093.jpg,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
109496.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
191571.jpg,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1880.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
88673.jpg,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
128759.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
106349.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
181015.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
44726.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
180947.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
177898.jpg,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
182285.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
164588.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
191988.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
146823.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
182540.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24341.jpg,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
164259.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
128940.jpg,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
103801.jpg,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
193852.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51534.jpg,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
100088.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
194423.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
105705.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
181321.jpg,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
176747.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
101805.jpg,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
130801.jpg,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
133871.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
46069.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
37001.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
46925.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
176605.jpg,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98302.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
166544.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
125748.jpg,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
181024.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
159799.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
60761.jpg,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
50992.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
179918.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
31841.jpg,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
107.jpg,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
190656.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
183082.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
138438.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
194270.jpg,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
167253.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
110461.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33817.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
127469.jpg,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
193728.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32633.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5853.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
181472.jpg,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2380.jpg,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
126287.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103365.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
183956.jpg,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
73894.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
80557.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
54084.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
188193.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50770.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18827.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
110249.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58415.jpg,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
99503.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70017.jpg,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
186656.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
63682.jpg,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
167263.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
112317.jpg,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
152410.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
124571.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8477.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
53419.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
105423.jpg,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
86662.jpg,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
188680.jpg,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
88617.jpg,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50303.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
191311.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
84980.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
52202.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
122869.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23236.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
188205.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
16356.jpg,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
11338.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41655.jpg,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
77844.jpg,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28803.jpg,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11260.jpg,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
117658.jpg,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
44343.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
185385.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
171722.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101723.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
113922.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
62712.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
169516.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56716.jpg,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
108234.jpg,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44737.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6385.jpg,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
170657.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
171123.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8805.jpg,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
58682.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19424.jpg,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
187154.jpg,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
159852.jpg,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
23006.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
31997.jpg,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
75654.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
158318.jpg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
191347.jpg,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106141.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
148062.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
90104.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
84523.jpg,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59982.jpg,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
87953.jpg,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
176473.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29351.jpg,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30649.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
189912.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
46878.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
44693.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
44437.jpg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
100824.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
109746.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
169988.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
61673.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
133950.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31074.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
7043.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5731.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
